p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	pct.ratio	pct.difference
2.500743227385306e-12	0.20567107018499486	0.937	0.892	4.465577181141941e-8	8	Vim	1.0504484304932735	0.04500000000000004
2.764175261630654e-12	-0.25057250813364196	0.146	0.278	4.935987764693859e-8	8	Rrbp1	0.5251798561151079	-0.13200000000000003
2.9281084478278007e-12	0.17043294361883474	0.214	0.119	5.2287232552861037e-8	8	Psma5	1.7983193277310925	0.095
3.10725474801367e-12	-0.20810241856629966	0.081	0.199	5.5486248035280104e-8	8	Cd47	0.40703517587939697	-0.11800000000000001
3.4922290279684146e-12	-0.19740413859533784	0.034	0.134	6.236073375243198e-8	8	Ugdh	0.2537313432835821	-0.1
4.358374569120559e-12	0.2015246716310154	0.274	0.167	7.782749468078582e-8	8	Sars	1.6407185628742516	0.10700000000000001
4.949458674321663e-12	0.2325313418162659	0.503	0.361	8.838248354736194e-8	8	Npm1	1.3933518005540166	0.14200000000000002
5.1979343579002796e-12	0.18357832566305854	0.945	0.897	9.281951382902529e-8	8	Rps15a	1.0535117056856187	0.04799999999999993
7.802575412484576e-12	0.11921956038635484	0.997	0.952	1.3933058914073708e-7	8	Rpl41	1.0472689075630253	0.04500000000000004
1.1654183120329425e-11	-0.17719527657829515	0.045	0.145	2.0810874797972255e-7	8	Csf1	0.3103448275862069	-0.09999999999999999
1.2198061363478987e-11	0.21569033152934453	0.329	0.217	2.1782078176764426e-7	8	Snrpg	1.5161290322580645	0.11200000000000002
1.5575012172540055e-11	-0.14390486443530429	0.017	0.103	2.7812299236504775e-7	8	Fcgrt	0.1650485436893204	-0.086
3.428179335647513e-11	0.20964730184862868	0.784	0.739	6.121699839665764e-7	8	Rpl3	1.0608930987821381	0.04500000000000004
3.837439869993934e-11	0.22812449468431706	0.298	0.195	6.852516375848168e-7	8	Atp5f1	1.528205128205128	0.10299999999999998
4.383732077792009e-11	-0.25669029908091096	0.129	0.249	7.828030371313191e-7	8	Fbln2	0.5180722891566265	-0.12
5.717355318641654e-11	-0.16751284142716338	0.026	0.113	1.0209481392498403e-6	8	Mndal	0.2300884955752212	-0.08700000000000001
6.743502571940625e-11	-0.18278799517962355	0.079	0.187	1.2041872542714374e-6	8	App	0.42245989304812837	-0.108
1.025281252856631e-10	0.16710123915016398	0.206	0.117	1.830844733226086e-6	8	Wfdc2	1.7606837606837604	0.08899999999999998
1.0494929659346889e-10	-0.15948537496663615	0.046	0.142	1.874079589269574e-6	8	Fgfr1	0.323943661971831	-0.09599999999999999
1.1305001322833713e-10	-0.48484335508162224	0.34	0.442	2.0187340862184164e-6	8	Fos	0.7692307692307693	-0.10199999999999998
1.2320016063441955e-10	-0.16943046105477513	0.039	0.13	2.1999852684488297e-6	8	Lamb1	0.3	-0.091
1.4306777938462804e-10	-0.24889377388454828	0.053	0.146	2.554761336471303e-6	8	Zfp36	0.363013698630137	-0.093
1.439476171371942e-10	0.23279028733608065	0.37	0.26	2.5704725992188767e-6	8	Hint1	1.423076923076923	0.10999999999999999
1.5829002156594114e-10	0.17329993382171	0.225	0.134	2.826584915103011e-6	8	Cox5a	1.6791044776119401	0.091
1.6524119063906086e-10	0.2435738536894977	0.365	0.256	2.9507119412417097e-6	8	H2-K1	1.42578125	0.10899999999999999
1.6779162884690252e-10	0.20199808372474592	0.787	0.745	2.996255116319138e-6	8	H2-D1	1.0563758389261746	0.04200000000000004
1.7410460706682748e-10	-0.172209767773859	0.039	0.129	3.108985968392338e-6	8	Zeb2	0.3023255813953488	-0.09
1.9951570627131471e-10	-0.15556668440994387	0.041	0.133	3.562751966886867e-6	8	Nbl1	0.3082706766917293	-0.092
2.1504543619829556e-10	0.24718722303797036	0.413	0.312	3.840066354192964e-6	8	Rpl36al	1.3237179487179487	0.10099999999999998
2.6267954869701727e-10	0.23552722951444927	0.357	0.249	4.690668701082637e-6	8	Lmna	1.433734939759036	0.10799999999999998
2.6654233795366014e-10	-0.14302939574503148	0.026	0.108	4.759646528838509e-6	8	Rhoj	0.24074074074074073	-0.082
3.143348353692704e-10	0.22037281093794236	0.825	0.801	5.613077155189062e-6	8	Rps13	1.0299625468164793	0.02399999999999991
3.1970755088374143e-10	0.2305567031697563	0.42	0.3	5.709017736130971e-6	8	Ldha	1.4	0.12
3.317001617655561e-10	0.1870198283229958	0.29	0.188	5.923169788647535e-6	8	Pdap1	1.5425531914893615	0.10199999999999998
3.623430331974212e-10	0.3303291837259057	0.537	0.444	6.47035954380635e-6	8	Cst3	1.2094594594594594	0.09300000000000003
3.965700024217826e-10	-0.1659348118533879	0.065	0.164	7.081550533245772e-6	8	Nfix	0.39634146341463417	-0.099
4.277847912168961e-10	-0.34072839354556794	0.161	0.275	7.638953016760113e-6	8	Junb	0.5854545454545454	-0.11400000000000002
8.166461757270688e-10	0.2274703766989986	0.449	0.334	1.4582850759958267e-5	8	Mt2	1.3443113772455089	0.11499999999999999
8.291022512628317e-10	0.15670802646856927	0.165	0.091	1.4805278900800385e-5	8	Vdac2	1.8131868131868134	0.07400000000000001
1.054448035661106e-9	-0.16406128814849474	0.057	0.149	1.8829278572800368e-5	8	Nisch	0.3825503355704698	-0.092
1.0819758555232309e-9	-0.1469441037612329	0.027	0.105	1.9320842852078334e-5	8	Ifi204	0.2571428571428572	-0.078
1.0992820813670054e-9	0.15271307772940945	0.509	0.379	1.9629880126970617e-5	8	Cald1	1.3430079155672823	0.13
1.154724553721537e-9	0.1683069224465471	0.206	0.122	2.0619916355805486e-5	8	Nme1	1.6885245901639343	0.08399999999999999
1.3984713456086814e-9	-0.16951566377388394	0.029	0.108	2.4972502818534223e-5	8	Atf3	0.26851851851851855	-0.079
1.4889530584442744e-9	0.20915288082777822	0.281	0.188	2.6588234764639407e-5	8	Atp5md	1.4946808510638299	0.09300000000000003
1.525045243872246e-9	0.12132666078458118	0.13	0.066	2.7232732919826696e-5	8	Hmga2	1.9696969696969697	0.064
1.5876462576091048e-9	0.13993948480265184	0.134	0.069	2.8350599222125784e-5	8	Avpi1	1.9420289855072463	0.065
1.5914258902692699e-9	0.21713409249926896	0.383	0.279	2.8418092122538352e-5	8	Atp5b	1.3727598566308243	0.10399999999999998
1.74556095282559e-9	-0.14739994541053336	0.033	0.112	3.117048193460656e-5	8	Flrt2	0.29464285714285715	-0.079
2.080312102417779e-9	0.23222245003396413	0.501	0.398	3.714813321287428e-5	8	Rpl22l1	1.258793969849246	0.10299999999999998
2.081443908831279e-9	-0.14686540323961447	0.038	0.12	3.716834388000015e-5	8	Gng12	0.31666666666666665	-0.08199999999999999
2.3774273348447754e-9	-0.1356527025266642	0.041	0.125	4.245371991832315e-5	8	Lgals3bp	0.328	-0.08399999999999999
2.6380278047574656e-9	-0.1483554038130292	0.045	0.128	4.710726250955406e-5	8	Jak1	0.3515625	-0.083
2.818009551187813e-9	0.11610412618505529	0.111	0.054	5.0321196555560776e-5	8	Ppp1r11	2.055555555555556	0.057
2.8526338017209313e-9	0.20309755696636728	0.259	0.169	5.093948179733067e-5	8	Gm10076	1.532544378698225	0.09
3.6587882043580724e-9	-0.1656478038566	0.043	0.127	6.533498096522209e-5	8	Adamts1	0.3385826771653543	-0.084
4.045718174088112e-9	-0.17948753102594633	0.062	0.149	7.224438943469143e-5	8	Il33	0.4161073825503356	-0.087
5.372472624271064e-9	-0.18234345911669864	0.136	0.244	9.59362436516084e-5	8	Psap	0.5573770491803279	-0.10799999999999998
5.567485374425163e-9	0.21159411893447855	0.316	0.222	9.941858633111014e-5	8	Tspo	1.4234234234234233	0.094
6.59920345019169e-9	0.15596501174010657	0.919	0.885	1.1784197601007301e-4	8	Rps9	1.0384180790960453	0.03400000000000003
7.2078246577518274e-9	0.16812766443708582	0.23	0.146	1.2871012491347437e-4	8	Nmt1	1.5753424657534247	0.08400000000000002
7.772375677108932e-9	0.2159059293839054	0.309	0.218	1.387913124661342e-4	8	Psma7	1.4174311926605505	0.091
8.4824514234224192e-09	-0.2834141118750539	0.238	0.337	1.5147113506805413e-4	8	Anxa1	0.7062314540059347	-0.09900000000000003
9.451643460310481e-9	0.2144054213705644	0.715	0.694	1.6877799727076426e-4	8	Rpl14	1.0302593659942363	0.02100000000000002
1.013771955972437e-8	-2.271091755679546	0.995	0.901	1.8102925817799808e-4	8	Gm42418	1.104328523862375	0.09399999999999997
1.225836488901748e-8	-0.1409534378512742	0.075	0.167	2.1889762182318513e-4	8	Cyb5a	0.44910179640718556	-0.09200000000000001
1.3245017704464485e-8	0.13363479133465286	0.153	0.086	2.3651628114862232e-4	8	Fdps	1.7790697674418605	0.067
1.597758765851074e-8	0.10241651550411479	0.967	0.925	2.853117828180263e-4	8	Rpsa	1.0454054054054054	0.041999999999999926
1.8772112776115753e-8	-0.1567231534425221	0.06	0.144	3.35213617843099e-4	8	Tcf4	0.4166666666666667	-0.08399999999999999
2.0594876568974474e-8	0.12261875431588098	0.997	0.952	3.677627108921772e-4	8	Rpl13	1.0472689075630253	0.04500000000000004
2.2123042946609895e-8	0.12309932976215388	0.986	0.956	3.9505117789761287e-4	8	Tpt1	1.0313807531380754	0.030000000000000027
2.396870058760868e-8	-0.21064297550302785	0.18	0.286	4.280090863929282e-4	8	Tuba1a	0.6293706293706294	-0.10599999999999998
2.7594907128208515e-8	0.1528261302387568	0.942	0.902	4.927622565884195e-4	8	Rpl37a	1.0443458980044344	0.039999999999999925
2.940660789633157e-8	0.1719464925646852	0.842	0.82	5.251137972047929e-4	8	Rpl11	1.026829268292683	0.02200000000000002
3.050843880963154e-8	-0.13918378398437398	0.046	0.122	5.447891918235904e-4	8	Rock2	0.3770491803278688	-0.076
3.111784776297377e-8	-0.13911162709088676	0.084	0.175	5.556714075034226e-4	8	Selenom	0.48000000000000004	-0.09099999999999998
3.1984234147049e-8	-0.1390950601051543	0.067	0.151	5.71142469163854e-4	8	Medag	0.4437086092715232	-0.08399999999999999
3.380391538448164e-8	0.15525831719934002	0.859	0.834	6.036365170206887e-4	8	Rps11	1.0299760191846523	0.025000000000000022
3.686201933014935e-8	-0.1557539276253052	0.156	0.266	6.582450791784769e-4	8	Selenow	0.5864661654135338	-0.11000000000000001
4.706029731391852e-8	-0.14692575584429396	0.058	0.138	8.403557291346431e-4	8	Vcan	0.42028985507246375	-0.08000000000000002
5.199373109034478e-8	-0.13582804076770455	0.05	0.126	9.284520560802868e-4	8	Ifi202b	0.39682539682539686	-0.076
5.8056783683131465e-8	0.21222014831934888	0.47	0.383	0.0010367199862296786	8	Prdx1	1.227154046997389	0.08699999999999997
7.293536842090446e-8	-0.4158794267294489	0.4	0.495	0.001302406873892091	8	mt-Nd4	0.8080808080808082	-0.09499999999999997
9.259939139022658e-8	-0.15275715765564093	0.077	0.16	0.001653547332055276	8	Pmepa1	0.48125	-0.083
9.646683991327798e-8	0.2079031695086817	0.727	0.706	0.0017226083603314047	8	Rack1	1.029745042492918	0.02100000000000002
1.0683821052884297e-7	0.1389524176149099	0.16	0.095	0.0019078099254135489	8	Ube2i	1.6842105263157894	0.065
1.1652793385587011e-7	-0.13308971735919659	0.075	0.16	0.002080839314864273	8	Nfib	0.46875	-0.085
1.2140045524644945e-7	-0.12643396905145068	0.072	0.155	0.002167847929335848	8	Hdlbp	0.46451612903225803	-0.083
1.5622595649145954e-7	0.1469485673098978	0.292	0.208	0.002789726905067993	8	Neat1	1.4038461538461537	0.08399999999999999
1.67563604704379e-7	0.14582900598214277	0.971	0.927	0.0029921832892060955	8	Rps20	1.0474649406688241	0.04399999999999993
1.8247713662441013e-7	-0.1576614118202025	0.129	0.221	0.003258494228702092	8	Arf4	0.583710407239819	-0.092
2.1383233304085052e-7	0.15292554455846613	0.199	0.128	0.003818403971110468	8	Pkn2	1.5546875	0.07100000000000001
2.1950519932478654e-7	-0.13791113192820512	0.082	0.163	0.003919704344342714	8	Selenof	0.5030674846625767	-0.081
2.3409694718556684e-7	0.14050028969597017	0.878	0.843	0.004180269185892667	8	Rps7	1.0415183867141162	0.03500000000000003
2.3574124106702163e-7	0.1701049175267702	0.259	0.179	0.0042096313417338055	8	Psmb8	1.4469273743016762	0.08000000000000002
3.0361686634158375e-7	0.12164157021993338	0.122	0.068	0.005421686382261661	8	Dynap	1.7941176470588234	0.05399999999999999
3.0898730003377164e-7	0.15597527495923363	0.23	0.155	0.0055175862167030605	8	Hdgf	1.4838709677419355	0.07500000000000001
3.099392230363414e-7	-0.21312884543821342	0.988	0.934	0.005534584705759948	8	mt-Co3	1.0578158458244111	0.05399999999999994
3.456112541132663e-7	0.103110978850938	0.166	0.1	0.006171580164700596	8	Snu13	1.66	0.066
3.9939365117370326e-7	0.23992176610568205	0.479	0.406	0.007131972429008819	8	Naca	1.1798029556650245	0.07299999999999995
4.348707548171924e-7	-0.1328597796274576	0.051	0.121	0.007765487068770605	8	Errfi1	0.4214876033057851	-0.07
4.992910306763211e-7	0.15256560179859746	0.913	0.887	0.008915839934787066	8	Rpl27a	1.0293122886133033	0.026000000000000023
5.361848913679775e-7	-0.11529294038238237	0.041	0.106	0.009574653605157973	8	Fkbp9	0.3867924528301887	-0.065
5.408777076444167e-7	0.12297502075842817	0.184	0.116	0.009658453225406349	8	Lgals7	1.586206896551724	0.06799999999999999
5.497718838046592e-7	-0.10790778631952205	0.039	0.104	0.009817276529099798	8	Atf5	0.375	-0.065
5.506007745828499e-7	0.21141076403888004	0.384	0.301	0.00983207803172595	8	Btf3	1.275747508305648	0.08300000000000002
8.797078452884836e-7	-0.11985383745397693	0.07	0.144	0.015708942993316453	8	Lima1	0.4861111111111112	-0.07399999999999998
9.838834301331731e-7	-0.18346116725536454	0.292	0.398	0.017569206411888073	8	Serf2	0.7336683417085427	-0.10600000000000004
1.1405712521427937e-6	0.14453997138938962	0.192	0.126	0.020367180849513868	8	Pomp	1.5238095238095237	0.066
1.3265876954610416e-6	0.15153412054004703	0.182	0.118	0.02368887647784782	8	Ube2s	1.5423728813559323	0.064
1.5693576272101197e-6	-0.15533708778059285	0.194	0.29	0.028024019149091108	8	Ppib	0.6689655172413794	-0.09599999999999997
1.5858053635997652e-6	0.11344493256652846	0.173	0.11	0.028317726377801007	8	Tm4sf1	1.5727272727272725	0.06299999999999999
1.6108400204157153e-6	-0.10129035877683489	0.039	0.101	0.028764770244563427	8	Klf9	0.3861386138613861	-0.062000000000000006
1.6329058866809254e-6	-0.15999331156432228	0.432	0.552	0.029158800418461285	8	Ubb	0.7826086956521738	-0.12000000000000005
1.7781197582085506e-6	0.11739862528299905	0.909	0.894	0.03175188452233009	8	Rpl28	1.016778523489933	0.015000000000000013
1.7812207756069824e-6	0.13788045955660888	0.221	0.151	0.03180725939001389	8	Uqcrb	1.4635761589403975	0.07
1.9528285926163034e-6	0.11994833351733641	0.127	0.075	0.03487166017834933	8	Dut	1.6933333333333334	0.052000000000000005
2.172453184658551e-6	-0.17295985480943332	0.274	0.371	0.03879349651844775	8	Hspa5	0.7385444743935311	-0.09699999999999998
2.2077950825496532e-6	0.12965645896764125	0.146	0.09	0.03942459678908916	8	Sdc4	1.6222222222222222	0.055999999999999994
2.3497069760351455e-6	0.11257785266333385	0.117	0.067	0.041958717471059594	8	Bcas2	1.7462686567164178	0.05
2.4303744325141978e-6	-0.10459936038161968	0.043	0.103	0.04339919624140603	8	Nptn	0.4174757281553398	-0.06
2.463254788700097e-6	0.16802627658482383	0.427	0.343	0.04398634076181763	8	Cfl1	1.2448979591836733	0.08399999999999996
2.671063216569543e-6	-0.10790341705724274	0.072	0.142	0.04769717585828233	8	Rpn2	0.5070422535211268	-0.06999999999999999
2.7605179168837017e-6	0.15036272986815202	0.237	0.167	0.04929456844179226	8	Cox7a2	1.4191616766467063	0.06999999999999998
3.0132452671469147e-6	0.10084163637633409	0.125	0.074	0.053807520735442455	8	Dnajb6	1.6891891891891893	0.051000000000000004
3.166320426152966e-6	-0.2898130856247091	0.144	0.22	0.056540983849813514	8	mt-Nd5	0.6545454545454545	-0.07600000000000001
3.4783509627603986e-6	0.17946820233586092	0.334	0.262	0.062112913142012435	8	Slc25a3	1.2748091603053435	0.07200000000000001
3.6387930141788456e-6	-0.10429757734766434	0.053	0.115	0.06497792685419164	8	Txndc5	0.46086956521739125	-0.062000000000000006
3.6492235301575144e-6	0.13688254393079619	0.196	0.131	0.06516418457802274	8	Ndufb9	1.4961832061068703	0.065
4.0894070161734785e-6	0.19300727603990953	0.822	0.821	0.0730245410878098	8	Rpl24	1.0012180267965896	0.0010000000000000009
4.596274473672425e-6	0.1877365072257028	0.352	0.279	0.0820756732763685	8	Eef1g	1.2616487455197132	0.07299999999999995
4.9416302953309e-6	0.14514182805627818	0.798	0.794	0.08824269218372388	8	Rpl23a	1.0050377833753148	0.0040000000000000036
5.001379017796875e-6	0.11207389065598572	0.165	0.106	0.08930962512079879	8	Arpp19	1.5566037735849059	0.05900000000000001
5.246601261209007e-6	-0.12677851122715283	0.123	0.202	0.09368855872140924	8	Gstm1	0.6089108910891089	-0.07900000000000001
5.659761584593689e-6	-0.11501252360729255	0.075	0.142	0.1010663626160895	8	Efemp2	0.5281690140845071	-0.06699999999999999
6.322556505454374e-6	0.10117450178103317	0.103	0.059	0.11290189151789876	8	Wdr43	1.7457627118644068	0.044
6.361862172653424e-6	-0.10487279748426473	0.072	0.138	0.1136037728170722	8	Mtch1	0.5217391304347825	-0.06600000000000002
6.4934960545678535e-6	0.193326828219045	0.415	0.345	0.11595435904641815	8	Cox6c	1.2028985507246377	0.07
7.768346126699912e-6	0.1630763234955337	0.331	0.257	0.13871935678448033	8	Myl12a	1.2879377431906616	0.07400000000000001
8.193272411671599e-6	0.10020925426613397	0.156	0.1	0.14630726545521974	8	Polr1d	1.5599999999999998	0.055999999999999994
8.2162661794586e-6	0.20667259400810556	0.588	0.545	0.14671786516659222	8	Rps17	1.0788990825688072	0.04299999999999993
8.260069880507038e-6	0.1340770798522718	0.271	0.197	0.14750006785621417	8	Ran	1.3756345177664975	0.07400000000000001
1.0646452031168547e-5	0.17185163675867943	0.46	0.392	0.19011369392057673	8	Anxa2	1.1734693877551021	0.068
1.0821587915619515e-5	-0.10261039305462508	0.082	0.151	0.1932410954092177	8	Cd81	0.543046357615894	-0.06899999999999999
1.1574137486052207e-5	-0.15335397408516666	0.184	0.269	0.20667937308843426	8	Pcolce	0.6840148698884758	-0.08500000000000002
1.1602523901696423e-5	0.1677799806656835	0.302	0.231	0.207186269312593	8	Eif3h	1.3073593073593073	0.07099999999999998
1.2064794054524167e-5	0.12860927978917203	0.897	0.863	0.21544102743163804	8	Rpl17	1.0393974507531867	0.03400000000000003
1.2348491459026713e-5	0.15891937363728448	0.408	0.33	0.22050701198384	8	Tubb5	1.2363636363636363	0.07799999999999996
1.2349684668935763e-5	0.14925771111120767	0.184	0.126	0.22052831913318593	8	2410006H16Rik	1.4603174603174602	0.057999999999999996
1.323582755109117e-5	0.13585588869938142	0.237	0.17	0.23635217257983504	8	Gpi1	1.3941176470588235	0.06699999999999998
1.4871928854575639e-5	-0.10322579969760888	0.05	0.105	0.2655680335561572	8	Cd164	0.4761904761904762	-0.05499999999999999
1.661572737115451e-5	-0.2049418456318377	0.988	0.959	0.2967070436667061	8	Eef1a1	1.0302398331595413	0.029000000000000026
1.7290326190440946e-5	0.16642768357187432	0.355	0.282	0.308753354782704	8	Txn1	1.2588652482269505	0.07300000000000001
1.881322618248127e-5	0.11905060385418165	0.803	0.784	0.33594777994056807	8	Rpl10a	1.024234693877551	0.019000000000000017
1.9421722504822286e-5	0.16986313078499138	0.542	0.48	0.34681369876861157	8	Myl6	1.1291666666666669	0.062000000000000055
1.9731912250466836e-5	0.12432473223610258	0.187	0.129	0.3523527570565863	8	Fam162a	1.449612403100775	0.057999999999999996
2.0333838773311654e-5	-0.10716016467402853	0.087	0.153	0.3631013589750262	8	Son	0.5686274509803921	-0.066
2.1034311127508677e-5	0.13501562925249366	0.148	0.097	0.37560969380392245	8	Cavin2	1.5257731958762886	0.05099999999999999
2.1660697327730026e-5	0.14829827184767008	0.245	0.181	0.38679507218127507	8	Cstb	1.3535911602209945	0.064
2.3425239411582248e-5	-0.10394725984678965	0.146	0.224	0.4183045001726242	8	Calu	0.6517857142857142	-0.07800000000000001
2.4741087761097278e-5	-0.10777990449004851	0.075	0.137	0.4418016041499141	8	Vcp	0.5474452554744524	-0.06200000000000001
2.587436807826012e-5	0.11290819951055903	0.175	0.118	0.4620385907734909	8	Gng11	1.4830508474576272	0.056999999999999995
2.7184382390516217e-5	0.18407057657419773	0.298	0.237	0.4854315163474481	8	Emp3	1.2573839662447257	0.061
2.7499418091490016e-5	0.18583349273519967	0.556	0.494	0.49105710885973725	8	S100a10	1.1255060728744941	0.062000000000000055
2.8463666215228643e-5	0.14985601285967265	0.254	0.191	0.5082756876053379	8	Tomm7	1.3298429319371727	0.063
2.942745597476457e-5	-0.18216693304883302	0.348	0.428	0.5254860813413709	8	Itm2b	0.8130841121495327	-0.08000000000000002
3.215330575555136e-5	0.17941693183509877	0.521	0.459	0.5741615808768806	8	Rpl7a	1.1350762527233116	0.062
3.710251847531136e-5	-0.11558616347596487	0.072	0.13	0.662539672413635	8	Bst2	0.5538461538461538	-0.05800000000000001
4.1009601329835284e-5	0.12401383614567638	0.17	0.116	0.7323084509468687	8	Snrpe	1.4655172413793103	0.054000000000000006
4.66698642232881e-5	0.13576453333805494	0.165	0.113	0.8333837654352555	8	2200002D01Rik	1.4601769911504425	0.052000000000000005
4.888819816263453e-5	0.10830160005006212	0.168	0.115	0.8729965545901649	8	Eif4ebp1	1.4608695652173913	0.053000000000000005
5.039627705860815e-5	0.16980563181959057	0.28	0.218	0.8999263194355657	8	Ndufa4	1.2844036697247707	0.06200000000000003
5.342828581130488e-5	0.1383611196190082	0.178	0.125	0.9540688997324712	8	Ubl5	1.424	0.05299999999999999
5.491781565760017e-5	-0.10492066878568479	0.136	0.208	0.9806674341977661	8	Ecm1	0.653846153846154	-0.07199999999999998
5.969241985466304e-5	0.1888457421649412	0.499	0.437	1	8	Nme2	1.1418764302059496	0.062
8.307637479211643e-5	0.14580327711012003	0.226	0.17	1	8	Metap2	1.3294117647058823	0.055999999999999994
9.627042823413451e-5	-0.12564095687544702	0.122	0.187	1	8	mt-Nd3	0.6524064171122994	-0.065
1.0157534058530845e-4	-0.12488874950274331	0.29	0.375	1	8	Serpinb6a	0.7733333333333333	-0.08500000000000002
1.0339580239131944e-4	0.10854730699868709	0.89	0.866	1	8	Rps27	1.0277136258660509	0.02400000000000002
1.1184962103395537e-4	-0.18308411500504984	0.202	0.274	1	8	Jund	0.7372262773722628	-0.07200000000000001
1.1368999684021767e-4	0.10101258126716228	0.89	0.875	1	8	Rps4x	1.0171428571428571	0.015000000000000013
1.2036201571096185e-4	-0.14627900698794424	0.081	0.134	1	8	mt-Nd4l	0.6044776119402985	-0.053000000000000005
1.2260108035241386e-4	0.15728012486171883	0.364	0.304	1	8	Cox8a	1.1973684210526316	0.06
1.228436041993555e-4	0.11651691714584561	0.226	0.168	1	8	Tbca	1.3452380952380951	0.057999999999999996
1.3014217015551145e-4	0.10704115437839212	0.185	0.133	1	8	Tomm20	1.3909774436090225	0.05199999999999999
1.3081934471856113e-4	0.1343418039349673	0.211	0.157	1	8	Prelid1	1.3439490445859872	0.05399999999999999
1.6352883209010949e-4	0.1288530826137868	0.232	0.173	1	8	Cp	1.3410404624277459	0.059000000000000025
1.7750104836703986e-4	0.17874965551488886	0.616	0.631	1	8	Rps6	0.9762282091917591	-0.015000000000000013
1.918136064452146e-4	-0.10618360141014577	0.129	0.192	1	8	Eif4g2	0.671875	-0.063
2.1436339520890198e-4	0.14146198009445143	0.244	0.189	1	8	Tpm1	1.291005291005291	0.05499999999999999
2.2722559223475427e-4	0.15726708629265718	0.381	0.325	1	8	Cox4i1	1.1723076923076923	0.055999999999999994
2.531903306193563e-4	-0.13628086898016156	0.377	0.462	1	8	Gnas	0.816017316017316	-0.08500000000000002
2.564616663511218e-4	0.10436587458688096	0.285	0.221	1	8	Pebp1	1.2895927601809953	0.06399999999999997
2.865901615273403e-4	-0.12728495670248274	0.245	0.321	1	8	Calr	0.7632398753894081	-0.07600000000000001
3.2206101459116135e-4	-0.155233994583155	0.079	0.128	1	8	Ccl2	0.6171875	-0.049
3.3393260329407366e-4	0.18291860282345712	0.233	0.184	1	8	Btg1	1.2663043478260871	0.049000000000000016
3.3871435651335567e-4	-0.5531724316114962	0.189	0.238	1	8	mt-Atp8	0.7941176470588236	-0.04899999999999999
4.4556359505661407e-4	0.15700791614610288	0.612	0.605	1	8	Rpl36a	1.0115702479338844	0.007000000000000006
4.4652686792391567e-4	0.11161905682602252	0.209	0.158	1	8	Cct5	1.3227848101265822	0.05099999999999999
4.833759954848585e-4	0.10243919334988968	0.148	0.104	1	8	Sgk1	1.4230769230769231	0.044
5.053104277824974e-4	0.12454403002713543	0.702	0.708	1	8	Rps25	0.9915254237288136	-0.006000000000000005
5.061929990204032e-4	-0.10586629501443068	0.208	0.278	1	8	Pdia3	0.7482014388489208	-0.07000000000000003
5.223050815491449e-4	0.12342274418019367	0.209	0.158	1	8	Capg	1.3227848101265822	0.05099999999999999
8.226023308982205e-4	0.11141678801679544	0.304	0.248	1	8	Dstn	1.2258064516129032	0.055999999999999994
8.60324617109092e-4	0.12357228375466772	0.172	0.127	1	8	Higd1a	1.3543307086614171	0.044999999999999984
9.499595854208187e-4	0.1062513638130303	0.141	0.101	1	8	Ndufb8	1.3960396039603957	0.03999999999999998
9.557801656824328e-4	0.1339262500429962	0.309	0.258	1	8	Gpx4	1.197674418604651	0.05099999999999999
0.0010540526057244471	-0.3706873146517069	0.46	0.51	1	8	mt-Nd2	0.9019607843137255	-0.04999999999999999
0.0010587321406458584	0.10828126608255106	0.326	0.272	1	8	Emp1	1.1985294117647058	0.05399999999999999
0.001086816570689555	0.10230930850071435	0.189	0.143	1	8	Aimp1	1.3216783216783219	0.04600000000000001
0.0011003392724835658	0.14528996345077105	0.326	0.278	1	8	Eif5a	1.1726618705035972	0.04799999999999999
0.0014182693181579446	0.10335814627087914	0.218	0.171	1	8	Sub1	1.2748538011695905	0.046999999999999986
0.001589072027858928	0.10381342162485091	0.184	0.14	1	8	Psmb4	1.314285714285714	0.043999999999999984
0.0017870932381899522	0.12654940460068476	0.273	0.228	1	8	Anxa5	1.1973684210526316	0.04500000000000001
0.0019002024703495437	0.1470601756975048	0.271	0.229	1	8	Atp5j2	1.1834061135371179	0.04200000000000001
0.0024403719630299112	-0.12487793106649059	0.383	0.45	1	8	Ctsl	0.8511111111111112	-0.067
0.0025881733049322613	0.10227902309996129	0.24	0.193	1	8	Cox7b	1.2435233160621761	0.046999999999999986
0.0027321101838206274	-0.17575341990136217	0.129	0.173	1	8	Bgn	0.7456647398843932	-0.043999999999999984
0.002951875991488858	0.133269554367909	0.465	0.43	1	8	Sec61g	1.0813953488372094	0.03500000000000003
0.003062660638086144	-0.11412911346467441	0.158	0.209	1	8	Ier2	0.7559808612440192	-0.05099999999999999
0.004714623124177158	0.10169659491832667	0.165	0.128	1	8	Cct2	1.2890625	0.037000000000000005
0.0052108230326230265	0.10789238868872264	0.221	0.181	1	8	Set	1.2209944751381216	0.04000000000000001
0.007243487678391218	-0.11276551349509872	0.199	0.246	1	8	Nfkbia	0.8089430894308943	-0.046999999999999986
0.007523437672524469	0.10936031425275994	0.244	0.204	1	8	Dbi	1.196078431372549	0.04000000000000001
0.008154690616082559	0.10591693302340527	0.256	0.214	1	8	Ywhae	1.1962616822429908	0.04200000000000001
0.008738893566375906	0.12390357295131271	0.305	0.268	1	8	Cox7c	1.1380597014925373	0.03699999999999998
0	1.5868525451049735	0.95	0.149	0	9	Uba52	6.375838926174497	0.8009999999999999
